,mean frequency,RMS
10243,8.0,39.88784936974855
3813,0.5,30.946692131894324
7473,0.5,51.33484782837581
9920,0.5,70.94564242916897
1329,6.0,465.2794990186342
5946,9.0,71.76424210783878
6918,11.5,63.73392873403459
412,6.5,309.673967760601
729,5.5,237.67747172672097
4074,3.5,92.32197554195182
2000,6.5,458.5674002225573
3182,0.5,36.63685015203272
3776,1.5,54.02081123858656
4627,1.5,116.76028168391105
8925,1.5,38.07271645524194
2586,11.5,92.15003740927754
933,6.5,388.1848478163705
5187,1.5,45.903590801129056
2738,1.0,34.690033691249134
2703,1.5,89.39680951119705
8677,0.5,47.22995296452507
8522,0.5,71.01891665913737
4034,5.5,48.77793670682474
5809,3.0,30.511612479411014
5292,2.0,53.37277695897507
2761,2.0,40.17065038487365
5561,1.0,47.88592197543554
5150,1.5,80.33061870035142
9955,1.5,106.11265709656766
4565,1.5,191.6947659712733
2159,8.5,301.89903663362776
8329,1.5,69.71130128855543
3335,0.5,43.822646159334674
10996,0.5,84.2604198860592
2481,4.0,51.07416960442186
1045,11.0,451.3293429207213
694,0.5,88.32181313685341
5369,8.5,44.72145781459388
5756,1.5,43.04839210121558
9466,0.5,102.69944154165955
51,2.5,525.4360596060905
1696,5.5,410.5087800475085
4412,2.0,69.79822691493496
7492,6.0,89.3629826929543
980,2.5,245.0159144623952
3847,0.5,120.54953314470468
1790,5.5,412.08438105486965
7838,2.0,67.25533276370172
8409,1.5,63.28466811756225
9035,3.5,66.35834301352016
7872,3.0,27.471540671666013
4337,5.5,31.18656843548597
4561,1.5,53.72846588983348
1742,4.0,119.95727795826416
1182,1.0,170.36140209630452
10932,6.5,35.91289918852278
4086,3.0,42.389147712002895
1333,5.5,112.47061031039954
7014,6.0,34.632663581058125
9824,1.5,26.851279502800235
2931,0.5,87.78713212314348
8151,4.0,56.266087109321454
10709,2.5,38.94584456131039
4381,5.0,56.90951047770926
6846,1.5,66.04255552766716
3169,8.5,48.665170585594375
1122,1.0,156.9202266106293
2037,3.0,103.1829169749952
3202,0.5,33.42759783285362
7024,10.0,42.67491006690875
6146,0.5,64.31368059533484
54,3.5,212.687781231448
11391,1.0,54.02145750619609
9917,0.5,62.24889400372909
11438,1.5,238.25139976962885
11007,6.5,71.33514649175397
1322,1.0,166.7914775180562
479,7.0,283.9633292579893
3654,1.0,86.27949846556105
533,8.0,174.20122389423676
5633,5.5,139.79700510639972
11432,1.0,75.93112756184054
803,10.5,149.74293891167707
3626,0.5,54.192915314757705
7112,2.5,41.16131565256388
6497,0.5,51.50398194557388
11009,5.0,60.45877259417156
4196,5.0,43.939705892350375
5157,4.5,38.95770317560765
5054,11.5,71.15901880317948
9439,4.5,55.12978738423766
8840,3.5,76.48956028133023
2605,1.5,56.61664794226827
2328,3.0,39.85160461794481
861,9.5,208.58136550314424
539,7.5,239.19277292006024
11362,4.5,65.86531149104587
2733,6.0,94.1878266002964
10132,0.5,98.09421043616057
2488,4.5,39.74409719340408
7252,9.5,100.72076431045016
7094,5.5,43.62886690419257
1926,1.0,120.55227122562331
11376,2.5,14.657582562022291
4847,0.5,66.91504350200334
3942,2.0,53.09775036430451
1484,9.5,487.332213714051
5702,0.5,118.47783984845542
7476,2.0,41.52906902663182
9462,1.0,65.37868954693876
11125,1.5,44.8326096789491
11238,8.5,80.54838898916601
7706,6.5,41.53715157467469
1140,3.5,117.04784386696856
6193,1.0,34.08752664327891
9367,1.5,74.87501630321191
963,8.0,278.1873437850606
1147,1.0,189.20943283212983
9162,2.0,39.6373822333476
9765,5.5,81.258467106896
7274,1.5,49.46483125666153
9522,5.0,71.38860216821205
6503,5.0,79.09701568722426
7818,0.5,39.23851593539822
7620,5.0,43.99855732720109
1693,4.5,404.5251610926461
4479,0.5,71.35658146765441
6392,5.0,74.47977126794228
1836,7.0,136.66408728669813
2165,5.5,193.79232778568337
687,0.5,218.80619032783613
3633,3.0,41.48728509096191
3027,6.5,48.36766134580522
6665,4.5,60.303638435783874
8654,2.0,26.33194983344853
2306,1.0,50.2358742972216
6908,4.0,57.78124577474295
9036,2.5,40.92659683048421
9826,4.5,67.48290075664538
9322,1.5,77.51770526083864
5845,4.0,23.140472020088527
6861,2.0,42.55587434663104
5392,6.0,108.84392944286098
7591,6.5,44.74049523711712
8163,6.0,75.2240858099153
783,17.5,447.3942568850767
7081,1.5,42.17230629179237
7689,0.5,25.324746266004325
9745,1.0,52.45480290360693
6342,1.0,51.93697352320407
1737,6.5,255.2360972355424
409,10.5,336.56432944024607
502,8.0,122.82911584481404
4942,0.5,33.07935386829298
6550,1.5,120.17158549731089
10240,8.5,46.42569037249204
2065,6.0,254.8391352663112
1503,7.5,159.22472541535046
3473,1.0,74.62341327354137
8984,6.5,81.56287715430041
11451,2.5,22.60196081786932
9102,1.0,72.88106348059488
9741,1.5,25.54894391469538
1442,5.0,348.73189147094973
6578,1.5,31.499100929629723
7756,9.0,82.40120742061369
4407,2.5,44.314329123038746
8134,3.5,25.15285303151513
891,1.5,601.4811706386265
10198,1.5,82.2327851713126
7503,5.0,50.67798153537688
4045,6.0,68.23586520871008
9186,1.5,79.8648914035839
2026,5.5,460.5939254486062
3497,8.5,97.35858885696088
5712,0.5,44.16939051643966
6998,1.5,69.16280541117277
1526,9.5,439.7379340966546
2793,2.5,36.09507573322848
5122,1.0,51.05853622161283
7972,0.5,50.83934177263706
9212,2.0,85.93666476866844
1700,4.5,320.0640545632038
9016,5.0,73.68340478442212
3617,13.5,59.81469186814599
3564,1.0,87.18973451437675
3891,7.0,44.76883441811111
9318,0.5,135.73926638043983
8252,1.0,30.40932506290217
8965,5.5,61.47682807875663
6073,0.5,62.74145546905172
4460,1.0,317.0418885289943
9266,5.0,79.37824181372059
5601,8.5,46.74794760702068
4380,4.0,67.35142792658519
5463,0.5,32.22538728917777
10732,9.5,74.87305011025329
9897,9.0,42.91737838204356
7153,5.5,85.657680807094
2262,3.5,560.4519669218429
4894,9.0,54.86099265985806
5847,4.0,42.77629628003692
1114,12.0,428.5515951744463
4365,1.5,39.81240188370956
7431,2.5,20.282200959985826
4443,5.5,61.85339742841536
10964,1.5,39.879971281020254
4747,1.5,49.78413362646276
1433,10.5,508.8030324977498
3798,2.5,209.152969961581
9101,0.5,57.91030999663402
4125,1.5,92.22996638413542
4696,0.5,78.31830460331416
9538,0.5,74.61815229784071
7028,0.5,38.28643459789316
2636,9.5,30.951685510445145
10321,2.0,37.98593361158509
3332,0.5,41.80171992947778
9868,6.0,42.5196932774244
6917,1.5,57.143271831642615
10920,1.0,55.05897051684676
7198,2.0,32.52018603882825
1626,3.5,96.97654456265442
4359,2.5,47.673869693601546
2077,6.5,292.0266769973678
8413,2.5,72.85123366212648
2285,4.5,636.7609188490115
7005,10.5,39.27512133972345
7754,5.5,73.8202459420009
9914,3.0,37.66302454621442
10006,1.5,83.747003211309
4539,0.5,50.54804625768191
7989,3.0,31.495953981225902
7767,1.5,49.0563740204191
8222,4.5,53.39293646225594
5468,7.0,68.79505270979702
6705,3.0,35.57870484266185
9026,0.5,50.858268517149696
3944,0.5,76.03570681553174
8693,0.5,53.86589068870485
10703,8.5,53.244695121615166
5326,8.5,42.18285854097017
4298,11.5,120.47738498560112
8431,0.5,49.941982941772046
8801,4.0,57.98785062676922
9065,1.0,43.976767215059134
8862,16.5,47.00114796636621
6920,6.5,55.68995943643028
8065,2.5,72.99357513999948
4549,6.0,55.6779812641968
7479,10.0,97.23394941052612
10836,12.0,46.069018789068
6481,1.5,30.07492271914427
10295,3.5,80.4293714327204
9573,0.5,54.50232936535832
4306,0.5,28.493274631371342
9116,10.0,40.83894386412925
7840,0.5,43.38007107424157
8224,1.5,46.39787382318828
5355,1.5,59.0683156858967
10579,1.5,47.7347509191417
2614,0.5,51.82439172942602
8249,1.5,70.68055751716663
2345,1.0,47.521566855547285
8554,3.5,38.94582575514352
6314,1.0,65.18601688149845
1153,10.0,318.4477304539161
4813,2.5,25.54799787287645
5472,3.5,24.933906774335423
1800,5.5,164.60492771045008
6,11.5,434.538039321286
11460,11.5,121.683184389961
5003,1.5,226.5733111644689
5677,4.5,116.81482617065888
7273,11.5,45.43715611974412
3063,2.5,64.03558123467374
11117,1.0,54.73536298351825
6554,1.0,65.20219078829905
1161,12.5,329.6756884732517
4233,11.5,50.56032713192726
9146,6.0,43.57977486568454
6260,1.0,35.19827349503453
8898,1.0,47.54546549422458
11420,5.5,61.58289636741682
3054,1.0,52.82241493467759
7511,0.5,65.60289434235162
9138,4.0,40.055997180899766
3883,1.0,54.54471091023629
5890,7.0,56.45267739581755
1438,5.5,341.20331282622936
7405,3.5,52.92747285495974
10706,1.0,34.51038679694854
1413,3.0,106.2987526017474
8358,14.0,65.56747851092987
9357,11.5,89.74205385697806
4156,0.5,52.06823947955222
10767,0.5,73.85820319834149
6969,7.0,47.8547352264512
4404,6.0,119.53613143627328
2108,1.0,131.19995325599396
8958,0.5,43.13302687978784
5825,3.5,34.79435259717085
1290,6.5,274.83387649263466
1605,3.5,468.3731354838456
9490,0.5,41.42850816844
8633,11.5,45.93064893639921
1081,8.5,511.2887492000912
4310,1.0,43.71801844455842
6491,0.5,64.06209603531171
70,4.5,151.82723174971363
10016,0.5,77.98239171741753
6500,5.0,80.59162342095486
11358,6.0,92.54726146930956
953,3.0,115.8966193087076
8307,2.5,45.36521717888607
9240,4.5,40.00343002871754
6483,2.5,58.49428223927104
11400,0.5,34.423353775543866
11132,5.5,51.1225024221844
2139,1.5,139.4107542424095
3614,7.0,55.0332064175235
5582,1.0,49.2162251336513
2913,3.5,88.55766185179151
11313,1.5,71.07648485412562
9219,0.5,49.10947194152061
4709,2.0,58.480757719419984
5557,3.5,27.559638811244422
7220,0.5,60.79025077957608
2615,1.0,38.81471410753917
11039,5.5,105.59205523573377
3262,0.5,76.85563780556375
5634,6.5,24.53649426428417
1138,8.0,444.01669582559055
10076,8.0,42.95607199330207
3281,0.5,76.19503654274338
3757,0.5,87.2978664141842
5013,11.5,64.88639411020618
2716,1.0,53.03096456906097
8820,12.0,61.10516597304806
9937,3.0,224.7399430279084
2851,0.5,36.80157546941775
10611,0.5,128.78682915298927
10510,0.5,64.21069748784076
3437,7.0,91.2357838883338
11109,2.0,93.74007499546951
4552,9.5,36.35746463073298
11113,1.0,45.77709025470601
3445,0.5,106.3017612889128
6327,2.0,70.60381319376454
4623,0.5,83.43884596292665
7712,1.0,91.0881725350841
6510,1.5,57.379365642733454
11305,4.0,45.66667617092359
6676,8.5,20.07236663534597
5653,0.5,82.69989395965088
3364,1.0,36.30849267905513
2172,6.0,390.6842423826353
2368,0.5,185.4937627931361
11169,2.0,30.375755520439323
6736,11.5,63.61950108236271
8179,10.5,22.530805734177594
8486,5.5,61.590848485692256
2310,9.5,70.46582934634878
5867,0.5,46.65084948650453
6472,3.5,23.773220556437025
8214,12.5,79.3837224538192
5571,3.5,48.06660418107358
9259,1.5,118.46688083793188
11224,2.5,55.89503887728991
10924,8.5,33.938996283773626
2429,1.0,41.16515896361874
2298,2.5,120.2780997898724
6256,1.0,51.533893579856745
10106,1.0,82.378583121047
8198,1.5,42.297887986576825
9041,2.0,69.1945005491766
1119,1.5,146.2580593399044
3164,1.5,96.5666463511082
10412,6.0,71.23824944223257
9334,0.5,58.42064429366985
6954,0.5,51.399671881552415
1793,9.0,340.2219554995037
4016,0.5,40.75818912155875
9136,8.5,56.87739521055355
2642,6.5,47.06525452596374
7673,0.5,46.12527523630618
2102,9.0,284.4972264803297
3874,1.5,60.43268061834383
267,4.0,166.45730730806022
10562,5.0,87.83009443397661
5135,2.5,85.90768232709168
7191,11.5,43.008549749584674
4244,3.0,187.77163006853232
7566,8.0,41.83173487878252
3768,2.0,34.98305951635734
8405,1.0,111.97922214145912
194,9.5,486.1076164246902
2377,2.5,33.91439274343933
5178,2.5,44.68366460813728
10819,5.5,119.58615569041636
6887,1.0,48.09847077220855
11410,2.0,35.30895308514187
978,0.5,154.61979736851697
1705,13.5,423.14294875151234
11221,2.5,29.188704471935715
2348,2.5,57.205653710155694
6698,2.5,82.45105674163612
3611,0.5,52.10832317154333
3628,0.5,51.99773695496276
1369,6.0,124.585858870374
10854,0.5,43.81421626452994
9319,3.5,97.29262050076692
3691,1.0,57.05527319379647
10170,0.5,32.61593654038237
7149,3.0,89.0401507046119
2811,11.5,65.32918820887988
10617,7.0,47.27470212425986
474,2.5,374.1999173236146
5747,0.5,65.87683450363072
3619,5.0,82.94398759479195
6808,2.5,39.99991455068998
5045,1.5,38.567032756293294
4131,1.5,82.7470525579688
5682,4.5,41.380670164718815
9876,1.5,94.95711922856285
6473,0.5,51.42680060350342
9084,11.5,59.82653554626701
7797,2.5,43.00336106050317
6416,5.5,41.56096684202318
880,12.5,242.41086071095287
2829,4.0,70.39654699006906
6943,1.0,53.86226013087689
2911,4.0,31.78744869490551
2926,0.5,89.02072210920191
6078,4.5,36.74640580851072
3838,1.0,54.21479182237768
4664,2.5,62.53962025438354
10588,1.5,20.29362103439157
4318,7.0,38.018710699881055
3791,5.0,104.00865724183733
9311,0.5,67.41504709053277
8017,1.5,74.36250551563268
10344,5.5,60.24069154623601
1752,6.0,568.2897884806714
6906,3.0,39.07956502244812
3336,1.5,36.85021677768667
2047,2.5,105.23564053619144
9608,3.0,41.29705531080576
10490,7.0,57.02843314961406
3865,6.0,66.16974428387758
7530,2.5,77.00356056601376
10162,0.5,37.636775306457245
8648,1.0,66.8477017882814
5124,0.5,73.08157431190334
7231,0.5,43.94736175777506
10417,1.0,43.79835497410262
1555,7.5,425.6441683000162
2067,7.5,302.92299567479813
3830,2.5,200.16771166441592
2644,6.0,38.91815204494877
2011,13.5,451.0882019272603
11286,2.5,27.140989311026413
10546,5.5,76.23184978652296
8916,2.0,31.32429449774169
7539,1.5,66.67695558624433
7850,2.5,35.0067655291445
9954,3.0,43.73207780229805
5894,2.0,36.50803234606393
917,1.5,541.9229659061908
11298,10.5,39.23051367398852
6179,6.0,57.54934194074247
6197,0.5,31.70620903555406
3536,1.0,34.79980412570594
8300,1.5,78.94072576049545
3173,1.0,49.51759965690229
8201,12.0,86.10203000111264
3319,6.0,40.97719926221166
11114,2.5,57.48320491809977
4528,5.5,47.56786373336782
2038,6.5,586.8748057274705
4598,2.0,83.25024927233702
557,7.5,264.8951637042591
5941,0.5,83.53976644763259
1317,3.5,116.73022868589996
7455,2.0,68.15163255220854
991,6.5,221.0198330502548
8729,3.0,103.44834488088124
9342,3.0,20.08056283838304
2870,12.0,35.054686629429455
1959,9.5,372.53560612648994
7467,14.5,71.56161298576912
1889,5.5,333.4824968174398
10401,3.5,96.46674307517202
10839,6.5,12.162715183091317
8618,2.5,61.681982719328175
4653,3.5,40.92152598648418
470,9.5,515.6124496578681
7741,3.0,42.44470782861215
11494,0.5,60.04063971984934
1642,3.0,113.71761429427391
8111,11.5,71.25011650209774
11148,2.0,92.15124022073034
6152,0.5,31.90768085675062
1814,1.5,258.0237155630636
5426,1.5,68.0666679738512
10694,6.0,100.74610094424872
6686,2.5,25.033610219562817
4408,4.5,60.41735946082674
3394,7.0,89.45628951826137
10058,2.0,37.698970839318015
6671,2.5,24.919146598298667
8796,7.5,49.93516792896315
418,1.5,280.3434051385684
7681,9.5,122.32373718819868
8815,1.0,201.5525784864368
9568,9.5,56.78827952497108
9278,4.5,40.612498076331136
984,5.5,169.01168078623294
8968,0.5,240.47651059601955
5193,11.5,40.72629199147647
2823,9.0,28.449516691852605
4328,3.0,42.29048771961018
9969,6.5,93.22910498135762
9747,5.5,44.504174883164055
6766,6.0,56.64496319593429
6603,0.5,37.03091376429631
287,8.0,303.2914467309559
723,4.0,330.0656791292644
4068,6.0,54.89867708874004
7030,2.0,57.26221638900515
5975,4.0,73.3446653916033
875,4.0,411.57423519241183
3651,4.0,25.861957008557955
5437,2.0,60.21639444666419
8304,0.5,56.08391713957532
4183,0.5,39.82833034960793
327,5.0,498.5431084239669
11158,5.0,78.22363148970713
11197,3.5,75.75731580802939
9743,4.0,71.16179436019372
5977,4.0,37.36736308891423
6637,6.0,73.70713796844916
1038,7.5,151.97097983147145
912,1.5,214.66079937674343
5274,1.0,53.35083890360816
6645,0.5,65.98366645073044
8794,0.5,96.98513145145624
5253,1.0,50.97872181729354
7914,4.5,48.43992937456144
1463,7.0,283.6122635141594
7906,1.0,80.48576883135925
559,5.5,272.6280868334529
4234,1.0,62.43104008123683
10131,9.5,31.177807236277857
2078,8.5,511.6162736131262
4750,1.0,49.998969715947645
4101,1.0,39.55788381441808
4798,6.5,40.632066693068914
3585,3.0,151.87096670313173
10047,2.5,16.70929931486506
1517,8.5,358.1422436675388
6367,3.5,49.23544855621049
5099,3.5,27.151736535164744
10256,4.5,64.40044627538501
8619,2.0,52.49705627907864
7181,3.0,53.04338860045378
3631,3.0,51.06900203401277
8410,6.0,38.733565063133554
2372,5.0,86.67952941907622
11128,1.5,32.93542450766348
4185,1.5,47.48531331336827
11269,1.0,84.64159272337685
1865,10.5,501.8273915969825
10816,7.5,47.3067254154338
5794,0.5,79.24297583224649
1050,4.5,126.08057551993288
11086,8.0,40.325361320451925
3403,0.5,91.93817449616616
900,3.5,92.25184724607143
8746,5.0,95.72825052835108
8899,9.5,39.51816112363719
4920,1.5,139.0069200727971
6301,0.5,65.95297878152472
7448,0.5,59.5655536008963
11071,1.0,31.246265401844425
4291,0.5,59.29983729425402
6820,1.0,41.1175073911649
2242,10.5,546.4060596582453
290,6.0,123.73607284319417
7117,2.5,53.06595063868639
1048,12.0,167.49132731745397
10998,2.5,110.18071315244448
6553,1.5,65.53390999608523
3126,2.5,64.37167012018952
8979,1.0,90.657623438407
9227,0.5,49.09993595655192
7290,7.0,52.09568082804466
11486,0.5,47.11211901212362
149,9.0,608.1941696113329
11311,5.5,71.73169817756651
2566,7.0,79.41698569693702
3566,12.5,47.02516052770314
413,2.0,130.4334851292748
1647,9.0,225.48172606458044
9189,1.5,50.73643695763677
2650,5.5,110.45105056228527
7603,5.5,44.875881345802
6191,1.5,57.41131067786208
6357,0.5,48.61610217433109
9287,8.0,58.86605475436374
10164,1.5,54.85686719915976
1331,6.0,229.6341360202817
4912,3.0,45.46403540849624
7609,3.5,31.307306829836065
3370,4.0,115.87040679947144
10897,4.0,46.18048513204739
10910,1.0,30.75889099106143
4013,1.5,53.300688353024576
10822,4.0,33.91537895538689
10210,3.5,21.45753437023928
3616,1.0,36.61978018477514
8831,2.5,59.6447572743196
2907,11.5,116.62734875046462
5643,13.5,71.80998418134487
10715,2.0,16.432389890092068
227,6.5,168.21712015047325
3112,2.5,49.3464019236712
3837,8.0,39.18108873989785
7139,4.0,33.42215623420712
2682,2.0,27.90966174553178
7903,5.5,127.1582832689489
7351,5.5,43.925874173145374
2795,0.5,40.51182553048554
11422,7.0,64.37179527824084
1721,8.0,287.9220000711998
191,9.0,349.4335553010221
8415,2.5,71.20243409528743
4626,2.5,33.66498987032003
10308,11.5,87.14657977905674
9039,3.0,29.84801998248795
7165,1.5,75.08705884671473
4387,0.5,38.93883550077288
5068,1.5,22.071074378442702
5589,2.5,56.38007529814944
7187,5.5,53.466873323290095
8963,1.5,30.5310101065294
2655,3.0,43.90445392233856
6368,1.5,54.41652957885361
8924,2.0,77.17286678093214
10064,1.5,20.03840307150872
7516,1.0,56.74885994862584
10813,6.5,94.85993478050942
3195,1.5,122.06055185977368
4582,0.5,72.88683169390065
6961,6.0,38.39144217180764
6866,2.0,44.23912957933847
9719,0.5,35.94837471334761
11186,0.5,33.78472605843874
7975,2.0,59.260712375485326
10303,1.5,85.68618081132598
10564,0.5,37.40544720316481
3804,1.5,55.69988814227996
2039,8.0,395.3448628057218
4760,1.5,63.46905772943616
2635,0.5,45.550538553347536
10717,0.5,104.71351122750946
4846,3.0,61.36784342822591
5768,1.5,69.44457730022013
6619,0.5,38.65707103008452
9374,4.5,31.85128560248785
9343,3.0,51.16572720703772
3208,5.0,49.00694505947601
840,6.5,253.501312673808
2789,3.0,92.3113045792605
6860,2.5,77.13087497883062
3413,0.5,44.50573282068559
4763,2.0,123.32075571071763
2843,0.5,79.9407037327121
3790,0.5,40.31089507464142
1922,7.5,164.63512123642164
34,1.5,115.4019829802818
10886,5.5,89.19846803179273
2484,1.5,41.95305225785128
7113,1.5,85.56248002647685
1431,4.0,138.03542945619523
3879,1.0,76.05421521746017
3517,0.5,45.39182711403012
8271,2.0,48.51192870379924
1481,6.5,270.7329046570854
1216,9.5,248.07147368185545
11498,1.5,74.47797821021493
1246,3.0,142.4639842781545
6765,1.5,125.3539773158644
3098,2.5,28.12562499305571
345,11.5,520.611040010168
6643,1.5,66.27989080996777
8731,3.0,24.000478103961804
9363,1.5,32.49420020365173
8384,1.5,46.9563772792099
10042,13.0,38.465849555563565
8876,6.5,92.53668772016184
7169,2.5,161.0387121063597
6065,2.0,19.002004417297663
8972,0.5,45.13816679443794
6812,13.0,59.75105418787605
8258,4.5,56.059887062854486
7474,5.0,82.23178464711805
826,9.0,555.4901011191885
5545,6.5,67.05508754468225
5226,3.0,66.85763866347847
7466,0.5,34.59307248659043
10763,2.0,51.03440265062628
1960,3.5,157.79404904514777
